Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Currency,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision_Hours,Discount (%)
25-560-4506,31,Bigender,High,Divorced,High School,High,Paya Dapur,Health Supplements,USD,$195.83,10,Mixed,1,2,1,None,Somewhat Sensitive,1,2,Low,Desktop,Credit Card,1/25/2024,FALSE,FALSE,Wants-based,Standard,13,5
73-139-4306,24,Female,Middle,Married,Master's,High,Puerto LÃ³pez,Luxury Goods,USD,$340.31,10,Online,2,5,0,Low,Somewhat Sensitive,2,3,Medium,Desktop,PayPal,9/18/2024,FALSE,FALSE,Impulsive,No Preference,14,25
88-395-8741,44,Male,High,Divorced,High School,Middle,Jelat,Travel & Leisure (Flights,USD,$489.67,5,In-Store,1,1,2,High,Very Sensitive,2,7,High,Tablet,Debit Card,12/21/2024,FALSE,FALSE,Impulsive,Standard,11,0
68-512-0568,40,Female,High,Married,Master's,Middle,Wolfsberg,Books,USD,$482.50,11,In-Store,3,1,1,Medium,Somewhat Sensitive,0,6,High,Desktop,Other,9/28/2024,TRUE,TRUE,Need-based,Standard,13,15
68-201-1633,33,Male,Middle,Married,Bachelor's,High,MaÃ±o,Software & Apps,USD,$433.14,10,Mixed,5,3,2,Medium,Somewhat Sensitive,0,8,High,Tablet,Credit Card,7/9/2024,TRUE,TRUE,Wants-based,Standard,5,30
37-065-3182,24,Female,High,Divorced,Master's,Middle,GrÃ¥bo,Office Supplies,USD,$375.70,6,In-Store,3,5,0,Low,Very Sensitive,1,2,High,Desktop,Cash,9/27/2024,FALSE,FALSE,Need-based,Standard,10,20
50-395-1941,30,Genderqueer,High,Married,High School,High,SÃ¤rkisalo,Software & Apps,USD,$381.30,12,Online,2,4,2,None,Very Sensitive,0,4,Low,Smartphone,PayPal,1/9/2024,FALSE,FALSE,Impulsive,No Preference,7,10
15-354-9904,34,Male,Middle,Single,Bachelor's,High,Bagahanlad,Groceries,USD,$210.21,4,Online,3,5,0,None,Not Sensitive,1,9,Medium,Tablet,Other,7/5/2024,TRUE,FALSE,Wants-based,Standard,14,20
55-569-9247,41,Female,Middle,Married,Master's,High,GÃ¶teborg,Toys & Games,USD,$408.81,8,Online,4,2,1,High,Not Sensitive,2,7,Medium,Smartphone,Credit Card,7/16/2024,FALSE,TRUE,Wants-based,No Preference,12,15
35-880-9374,36,Female,Middle,Widowed,Bachelor's,High,Karengan,Arts & Crafts,USD,$118.65,10,In-Store,1,3,2,High,Not Sensitive,2,10,High,Desktop,Debit Card,1/9/2024,FALSE,FALSE,Need-based,No Preference,13,10
79-902-8144,26,Female,High,Single,Bachelor's,Middle,Rates,Baby Products,USD,$166.45,7,Online,2,2,0,High,Very Sensitive,0,7,Low,Tablet,other,8/13/2024,TRUE,FALSE,Impulsive,No Preference,12,25
77-761-7475,28,Female,Middle,Divorced,Bachelor's,High,Berezna,Packages),USD,$385.32,10,Mixed,5,3,2,None,Somewhat Sensitive,1,3,High,Desktop,Debit Card,9/5/2024,FALSE,TRUE,Impulsive,Standard,9,30
77-401-8183,30,Female,High,Divorced,High School,High,PhÃºc Thá»,Baby Products,USD,$293.99,10,Mixed,3,5,1,Low,Not Sensitive,1,5,Low,Desktop,PayPal,9/29/2024,FALSE,TRUE,Planned,No Preference,5,30
67-697-2331,22,Male,Middle,Married,Master's,High,Tanudan,Groceries,USD,$161.41,9,Mixed,1,4,1,None,Somewhat Sensitive,2,8,Low,Smartphone,Credit Card,4/7/2024,TRUE,TRUE,Wants-based,No Preference,3,10
75-518-2831,33,Male,Middle,Divorced,Master's,Middle,Fengyi,Jewelry & Accessories,USD,$130.92,2,Online,3,4,1.3,Medium,Very Sensitive,2,10,None,Desktop,PayPal,12/18/2024,FALSE,TRUE,Wants-based,Standard,9,25
79-939-5393,21,Female,High,Married,High School,High,Camalote,Office Supplies,USD,$468.60,4,Mixed,5,5,1,Medium,Somewhat Sensitive,1,1,High,Tablet,Cash,6/14/2024,FALSE,FALSE,Need-based,Standard,2,20
99-945-7193,24,Female,Middle,Single,Master's,High,Lemery,Hotels,USD,$237.57,5,Mixed,5,4,0,Medium,Somewhat Sensitive,1,7,Low,Smartphone,Cash,4/25/2024,FALSE,FALSE,Impulsive,Express,11,10
43-616-8365,29,Female,Middle,Single,Master's,High,Kandangan,Jewelry & Accessories,USD,$395.18,5,Online,2,1,0,High,Somewhat Sensitive,2,3,High,Desktop,Other,7/20/2024,FALSE,TRUE,Need-based,Standard,6,10
85-885-6579,50,Male,Middle,Single,Bachelor's,Middle,Tirana,Arts & Crafts,USD,$427.94,12,Mixed,5,1,1,High,Somewhat Sensitive,0,9,Low,Tablet,Other,3/29/2024,FALSE,FALSE,Impulsive,Express,10,0
81-877-9170,30,Genderqueer,High,Widowed,Bachelor's,High,Gegernoong,Sports & Outdoors,USD,$81.23,9,Online,1,3,1,Medium,Not Sensitive,1,1,None,Desktop,cash,3/26/2024,FALSE,FALSE,Need-based,Standard,6,0
47-266-2261,36,Female,Middle,Single,Bachelor's,Middle,BrÃ¤ndÃ¶,Furniture,USD,$257.43,5,In-Store,1,1,1,High,Not Sensitive,1,5,High,Desktop,credit card,4/14/2024,TRUE,FALSE,Impulsive,Standard,13,5
40-232-5631,47,Genderfluid,Middle,Single,Bachelor's,Middle,Suvorov,Software & Apps,USD,$305.73,7,Online,2,2,2,Low,Very Sensitive,1,4,High,Tablet,Other,12/14/2024,TRUE,FALSE,Need-based,Express,14,10
99-643-9845,28,Female,Middle,Married,High School,High,Banturkrajan,Groceries,USD,$249.82,10,Online,3,3,2,High,Very Sensitive,0,1,Medium,Smartphone,Cash,8/12/2024,FALSE,TRUE,Need-based,No Preference,10,30
61-627-1822,39,Male,High,Widowed,Bachelor's,High,Huquan,Jewelry & Accessories,USD,$332.79,11,In-Store,2,1,2,Low,Somewhat Sensitive,2,7,None,Tablet,Other,8/29/2024,TRUE,TRUE,Need-based,Express,4,20
21-232-1397,25,Male,Middle,Single,Master's,High,Bhadrapur,Sports & Outdoors,USD,$78.90,3,In-Store,5,5,2,None,Not Sensitive,1,3,High,Desktop,Other,9/7/2024,FALSE,FALSE,Planned,Express,10,30
06-647-3248,26,Female,High,Single,Master's,High,Yuannan,Electronics,USD,$122.55,9,Mixed,4,3,0,Medium,Not Sensitive,1,10,High,Tablet,Credit Card,6/28/2024,TRUE,TRUE,Planned,No Preference,4,5
86-390-9555,48,Male,Middle,Single,Master's,High,PegÃµes,Groceries,USD,$307.61,6,Online,3,3,0,Medium,Very Sensitive,1,8,Low,Smartphone,debit card,9/12/2024,TRUE,FALSE,Wants-based,No Preference,10,25
19-344-0102,44,Male,High,Single,Master's,High,Jardin,Home Appliances,USD,$152.33,2,Online,4,4,1,None,Somewhat Sensitive,2,5,Medium,Desktop,Other,1/19/2024,FALSE,TRUE,Planned,No Preference,8,0
72-830-1211,38,Male,High,Single,Bachelor's,High,Cipolletti,Jewelry & Accessories,USD,"465,07",8,Mixed,2,3,1,High,Somewhat Sensitive,2,8,High,Smartphone,PayPal,3/2/2024,TRUE,FALSE,Impulsive,Standard,8,15
93-473-7248,43,Male,Middle,Divorced,Master's,High,Zgornje PirniÄe,Baby Products,USD,$498.23,10,Online,1,4,2,None,Not Sensitive,2,8,Low,Tablet,Cash,1/8/2024,TRUE,TRUE,Planned,Standard,9,5
30-522-1574,31,Male,Middle,Divorced,Bachelor's,High,Xincheng,Health Supplements,USD,$491.18,3,In-Store,5,5,1,Medium,Somewhat Sensitive,0,2,Medium,Desktop,Debit Card,8/27/2024,FALSE,FALSE,Planned,Standard,14,0
46-098-9737,35,Male,Middle,Married,Master's,High,Chivilcoy,Gardening & Outdoors,USD,$149.42,3,In-Store,2,3,2,High,Not Sensitive,1,3,Medium,Tablet,PayPal,1/3/2024,TRUE,TRUE,Impulsive,Standard,5,20
65-533-1660,18,Male,Middle,Married,Master's,High,Palma De Mallorca,Home Appliances,USD,$82.13,9,In-Store,4,2,1,Low,Very Sensitive,1,9,None,Tablet,PayPal,4/9/2024,FALSE,TRUE,Impulsive,Standard,6,15
06-638-0433,41,Male,High,Married,High School,Middle,Doibang,Travel & Leisure (Flights,USD,$425.18,4,Online,3,2,1,Low,Somewhat Sensitive,2,4,High,Smartphone,Debit Card,3/19/2024,FALSE,FALSE,Planned,No Preference,10,5
81-515-5823,40,Female,Middle,Married,Master's,Middle,Qiankeng,Clothing,USD,$176.12,8,Mixed,4,3,2,Low,Very Sensitive,2,10,High,Desktop,cash,6/15/2024,FALSE,TRUE,Planned,No Preference,14,20
22-106-8347,48,Male,High,Divorced,Master's,Middle,Bigaa,Toys & Games,USD,$70.30,6,In-Store,2,5,0,Medium,Not Sensitive,2,9,High,Tablet,Credit Card,3/3/2024,TRUE,FALSE,Impulsive,No Preference,3,25
88-000-9227,49,Male,Middle,Divorced,Bachelor's,Middle,Shreveport,Toys & Games,USD,$319.39,7,In-Store,2,2,0,High,Very Sensitive,1,10,None,Tablet,Other,11/17/2024,TRUE,TRUE,Need-based,Standard,3,30
63-684-4073,45,Female,High,Divorced,Bachelor's,High,Blokdesa Situgede,Electronics,USD,$113.51,11,Mixed,3,1,0,Low,Somewhat Sensitive,1,6,Medium,Desktop,Debit Card,2/14/2024,FALSE,FALSE,Impulsive,Express,8,10
19-643-1879,45,Male,Middle,Divorced,High School,High,Kawangkoan,Food & Beverages,USD,$492.74,2,Online,2,2,0,None,Somewhat Sensitive,0,4,High,Tablet,paypal,2/29/2024,TRUE,TRUE,Need-based,Express,13,20
14-709-8547,44,Female,Middle,Divorced,Bachelor's,High,Lahan Sai,Furniture,USD,$143.80,9,In-Store,5,1,1,None,Somewhat Sensitive,0,8,None,Smartphone,Other,2/22/2024,FALSE,FALSE,Planned,Express,11,15
39-867-1989,40,Female,High,Widowed,High School,High,Gaopeng,Mobile Accessories,USD,$158.54,5,In-Store,3,5,1,Medium,Somewhat Sensitive,0,6,Medium,Tablet,PayPal,3/31/2024,FALSE,TRUE,Wants-based,Express,5,15
14-784-5606,19,Genderqueer,High,Single,Bachelor's,High,ManÃ­,Food & Beverages,USD,$213.39,6,Mixed,1,2,2,Medium,Very Sensitive,0,6,Medium,Desktop,Credit Card,10/27/2024,TRUE,FALSE,Wants-based,Standard,4,15
46-662-1571,40,Female,Middle,Widowed,Master's,Middle,La Laja,Packages),USD,$127.18,2,Online,4,2,1,Low,Somewhat Sensitive,2,9,High,Desktop,cash,12/21/2024,TRUE,TRUE,Need-based,No Preference,4,5
57-623-5362,43,Genderqueer,High,Married,Bachelor's,High,Jilin,Furniture,USD,$476.63,9,Mixed,5,1,2,High,Not Sensitive,1,9,Low,Tablet,Other,11/19/2024,TRUE,TRUE,Need-based,Standard,1,0
45-584-7333,40,Female,High,Widowed,Master's,High,Tabonok,Electronics,USD,$56.02,3,In-Store,1,2,1,None,Not Sensitive,1,1,High,Desktop,Other,9/13/2024,TRUE,TRUE,Wants-based,No Preference,12,20
83-427-3218,47,Female,Middle,Widowed,High School,Middle,White River,Furniture,USD,$398.97,3,In-Store,4,4,2,Medium,Somewhat Sensitive,2,4,Low,Smartphone,PayPal,9/26/2024,FALSE,TRUE,Need-based,No Preference,9,25
91-724-4633,45,Male,Middle,Married,High School,High,La UniÃ³n,Luxury Goods,USD,$53.45,6,In-Store,4,2,1,Low,Very Sensitive,1,6,None,Tablet,Credit Card,7/14/2024,TRUE,TRUE,Need-based,Standard,11,5
82-467-3300,23,Male,High,Married,Master's,Middle,Podhum,Baby Products,USD,$61.19,2,Mixed,5,2,0,Medium,Very Sensitive,2,7,Low,Tablet,Credit Card,8/12/2024,FALSE,FALSE,Need-based,No Preference,3,5
73-827-2774,33,Female,High,Married,Bachelor's,High,Gandapura,Electronics,USD,$471.31,4,Online,2,3,1,Medium,Very Sensitive,1,8,Medium,Desktop,Debit Card,12/17/2024,TRUE,TRUE,Impulsive,Standard,7,20
46-779-7065,41,Female,High,Divorced,High School,High,Visaginas,Food & Beverages,USD,$179.19,10,Online,3,1,1,Low,Somewhat Sensitive,1,1,None,Smartphone,debit card,3/21/2024,FALSE,FALSE,Need-based,No Preference,12,25
43-664-4451,30,Female,Middle,Divorced,Master's,Middle,San Pablo,Health Supplements,USD,$294.61,6,Online,3,5,2,Low,Somewhat Sensitive,1,4,High,Desktop,PayPal,10/3/2024,FALSE,FALSE,Need-based,Standard,4,0
42-518-2602,30,Male,Middle,Divorced,Bachelor's,High,Navoiy,Home Appliances,USD,$375.45,6,In-Store,2,1,1,Medium,Somewhat Sensitive,2,9,None,Tablet,PayPal,4/14/2024,TRUE,FALSE,Impulsive,Express,1,5
71-780-8195,26,Female,High,Widowed,Bachelor's,High,Selasari,Toys & Games,USD,$83.50,12,In-Store,5,5,2,Low,Very Sensitive,1,9,None,Tablet,credit card,1/25/2024,FALSE,FALSE,Need-based,Standard,10,30
77-642-7686,38,Female,High,Divorced,High School,High,Liangshuihe,Food & Beverages,USD,$109.88,7,Online,5,1,2,High,Not Sensitive,0,3,None,Smartphone,credit card,1/5/2024,TRUE,FALSE,Impulsive,No Preference,11,25
27-017-7173,21,Male,Middle,Single,Master's,Middle,SÃ£o Miguel do Araguaia,Software & Apps,USD,$182.54,11,Mixed,5,3,0.2,None,Very Sensitive,2,8,None,Tablet,Cash,8/21/2024,FALSE,TRUE,Planned,No Preference,13,20
91-789-3191,41,Female,High,Single,High School,Middle,Dake,Sports & Outdoors,USD,$465.48,3,Mixed,3,4,0,None,Very Sensitive,2,9,None,Desktop,Other,6/21/2024,FALSE,TRUE,Need-based,Standard,1,15
62-797-9254,35,Female,High,Widowed,High School,High,At-Bashi,Home Appliances,USD,$224.52,8,Online,3,5,1,High,Somewhat Sensitive,2,7,Medium,Tablet,PayPal,11/29/2024,FALSE,TRUE,Wants-based,Express,1,25
05-975-6985,27,Male,High,Divorced,Master's,Middle,Banjar Batanpoh,Hotels,USD,"281,37",12,Mixed,5,5,2,Medium,Very Sensitive,1,9,Medium,Smartphone,Cash,1/2/2024,TRUE,TRUE,Planned,Standard,14,0
91-602-0761,25,Female,Middle,Widowed,Bachelor's,Middle,EspÃ­rito Santo do Pinhal,Animal Feed,USD,$125.68,2,In-Store,3,4,0,High,Somewhat Sensitive,1,5,None,Desktop,Other,6/21/2024,TRUE,FALSE,Need-based,No Preference,9,30
15-640-6493,31,Male,High,Divorced,High School,Middle,DÄlbandÄ«n,Animal Feed,USD,$178.21,7,In-Store,4,4,0,Medium,Very Sensitive,1,5,High,Tablet,Debit Card,5/24/2024,FALSE,TRUE,Impulsive,No Preference,9,0
85-738-8909,40,Female,Middle,Divorced,High School,Middle,Juyuan,Beauty & Personal Care,USD,$483.23,7,Mixed,4,5,0.3,None,Not Sensitive,2,5,None,Tablet,Debit Card,12/19/2024,FALSE,FALSE,Wants-based,Express,9,20
59-891-2990,22,Female,Middle,Widowed,Bachelor's,High,Portela,Luxury Goods,USD,$415.30,11,Online,4,5,1,None,Not Sensitive,0,8,Low,Smartphone,Other,9/25/2024,FALSE,FALSE,Need-based,Standard,2,20
04-660-2742,46,Agender,High,Married,High School,High,Meijiang,Animal Feed,USD,$85.52,7,In-Store,4,5,2,None,Somewhat Sensitive,0,6,None,Smartphone,Other,10/31/2024,FALSE,FALSE,Planned,Express,7,25
52-491-3386,39,Female,High,Married,Master's,Middle,Kamiennik,Arts & Crafts,USD,$422.31,2,In-Store,1,2,2,High,Not Sensitive,0,5,Medium,Tablet,debit card,8/9/2024,TRUE,FALSE,Need-based,No Preference,3,30
34-874-7357,21,Male,High,Widowed,Master's,Middle,Fort Wayne,Beauty & Personal Care,USD,$70.42,11,Online,2,3,2,Low,Very Sensitive,0,2,Low,Smartphone,Debit Card,10/1/2024,FALSE,TRUE,Impulsive,Express,14,10
95-876-9757,31,Female,High,Married,Master's,High,Emar,Health Supplements,USD,$437.40,6,Online,3,5,0,Medium,Not Sensitive,2,4,Medium,Desktop,Credit Card,6/16/2024,TRUE,FALSE,Impulsive,Standard,1,0
86-749-6914,47,Male,Middle,Single,High School,High,San JosÃ© Acatempa,Beauty & Personal Care,USD,$207.11,4,Mixed,4,5,0.3,High,Somewhat Sensitive,2,10,Low,Smartphone,Credit Card,3/28/2024,FALSE,TRUE,Need-based,No Preference,2,10
89-392-5002,19,Female,High,Single,Bachelor's,High,Xinqiao,Arts & Crafts,USD,$378.87,2,Mixed,2,3,2,None,Very Sensitive,2,7,High,Tablet,PayPal,6/16/2024,TRUE,TRUE,Planned,Standard,9,15
83-003-2165,49,Male,High,Married,Bachelor's,Middle,Magdalena,Gardening & Outdoors,USD,$349.00,10,Online,4,2,0,High,Not Sensitive,0,7,Medium,Tablet,Debit Card,1/15/2024,TRUE,TRUE,Need-based,Express,10,5
72-339-1854,19,Bigender,High,Single,Master's,Middle,Sacramento,Furniture,USD,$330.27,3,Online,3,2,1,Low,Not Sensitive,0,3,Medium,Desktop,Cash,2/10/2024,TRUE,FALSE,Impulsive,Express,9,5
22-039-6819,28,Female,Middle,Divorced,High School,Middle,Queluz,Sports & Outdoors,USD,$410.29,10,Mixed,1,5,0,None,Not Sensitive,0,3,None,Smartphone,Debit Card,9/2/2024,TRUE,FALSE,Wants-based,No Preference,1,30
01-925-4021,37,Female,Middle,Single,High School,Middle,Tambaksari,Electronics,USD,$400.86,7,In-Store,3,2,1,High,Somewhat Sensitive,2,9,Low,Smartphone,Credit Card,9/12/2024,FALSE,FALSE,Need-based,Standard,5,30
66-085-1226,22,Female,Middle,Married,Master's,High,San Pascual,Groceries,USD,$225.12,11,Mixed,4,5,2,High,Very Sensitive,0,1,High,Tablet,debit card,8/31/2024,FALSE,FALSE,Wants-based,No Preference,6,10
02-725-7664,43,Female,High,Divorced,High School,Middle,Klishkivtsi,Food & Beverages,USD,"273,48",12,In-Store,2,1,0,None,Very Sensitive,0,2,None,Desktop,PayPal,1/22/2024,FALSE,TRUE,Wants-based,Express,5,25
08-297-3351,34,Male,High,Single,Master's,High,Thá»‹ Tráº¥n Than UyÃªn,Health Care,USD,$363.84,11,Online,2,2,2,None,Very Sensitive,0,8,High,Tablet,cash,8/30/2024,TRUE,TRUE,Wants-based,Standard,5,30
55-944-9669,32,Bigender,Middle,Divorced,Master's,High,Sobeok,Clothing,USD,$302.60,9,Mixed,1,4,2,Low,Very Sensitive,1,4,Low,Desktop,Cash,7/23/2024,TRUE,FALSE,Wants-based,No Preference,2,30
30-839-5589,42,Female,Middle,Married,High School,Middle,Yaodu,Hotels,USD,$317.09,6,In-Store,5,4,1,Low,Not Sensitive,2,2,High,Smartphone,PayPal,4/11/2024,TRUE,TRUE,Planned,No Preference,4,15
67-937-6624,50,Male,High,Divorced,Bachelor's,Middle,Huambo,Software & Apps,USD,$193.32,9,Mixed,5,2,2,Low,Very Sensitive,2,1,High,Smartphone,Cash,7/11/2024,TRUE,FALSE,Planned,Express,6,20
26-521-8328,49,Female,Middle,Divorced,Bachelor's,High,Fengjiang,Furniture,USD,$282.24,6,Online,2,1,0,None,Somewhat Sensitive,0,4,High,Desktop,other,9/16/2024,FALSE,FALSE,Wants-based,No Preference,1,20
91-199-9097,29,Male,High,Married,High School,Middle,TrhovÃ© Sviny,Clothing,USD,$154.19,6,In-Store,4,5,0,Low,Not Sensitive,0,7,None,Desktop,credit card,9/22/2024,FALSE,TRUE,Planned,Express,1,30
98-238-6733,42,Female,High,Married,High School,High,Liuzhou,Luxury Goods,USD,$84.15,10,In-Store,2,5,0,High,Very Sensitive,0,4,Medium,Tablet,Credit Card,11/3/2024,FALSE,TRUE,Impulsive,No Preference,1,5
84-724-8407,47,Female,High,Divorced,Bachelor's,Middle,Veiga,Jewelry & Accessories,USD,$214.69,7,Online,3,3,1,None,Very Sensitive,2,4,High,Tablet,Cash,5/15/2024,TRUE,TRUE,Planned,Express,9,10
78-826-3039,27,Male,High,Single,Master's,High,Vidual,Gardening & Outdoors,USD,$61.21,12,Online,1,1,2,Low,Not Sensitive,2,2,Medium,Desktop,PayPal,11/24/2024,TRUE,TRUE,Impulsive,Express,13,15
46-230-8307,38,Female,High,Single,Master's,Middle,La Roche-sur-Yon,Health Care,USD,$462.48,11,Online,1,2,2,High,Somewhat Sensitive,1,6,High,Desktop,Other,3/31/2024,TRUE,FALSE,Wants-based,No Preference,12,5
91-695-8237,31,Female,Middle,Widowed,High School,High,Kryva Hora,Arts & Crafts,USD,$449.18,3,Online,3,2,2,Medium,Very Sensitive,2,9,Medium,Tablet,PayPal,3/21/2024,TRUE,TRUE,Wants-based,Standard,10,10
36-649-0081,24,Female,High,Divorced,Master's,Middle,Beigucheng,Hotels,USD,$314.36,7,Online,3,3,1,High,Very Sensitive,1,7,Low,Smartphone,Credit Card,7/3/2024,TRUE,FALSE,Planned,No Preference,1,20
55-846-2579,47,Male,Middle,Divorced,Bachelor's,High,Kiev,Software & Apps,USD,$367.70,3,Mixed,2,2,1,Medium,Very Sensitive,1,6,High,Smartphone,PayPal,3/17/2024,FALSE,FALSE,Wants-based,Standard,3,25
35-853-2222,19,Female,High,Married,Bachelor's,High,Valongo,Sports & Outdoors,USD,$229.97,7,Online,3,4,1,Medium,Very Sensitive,0,5,Low,Tablet,Other,11/21/2024,TRUE,FALSE,Need-based,No Preference,6,5
04-545-9162,49,Male,High,Divorced,Master's,High,Tiang,Electronics,USD,$226.53,3,Mixed,1,1,1,None,Somewhat Sensitive,1,9,High,Smartphone,Debit Card,8/2/2024,TRUE,TRUE,Need-based,Standard,13,15
81-111-7832,50,Female,High,Widowed,Bachelor's,Middle,PelasgÃ­a,Animal Feed,USD,$218.32,2,Online,5,2,2,None,Very Sensitive,2,2,Medium,Desktop,Debit Card,9/24/2024,TRUE,FALSE,Planned,No Preference,3,5
07-751-9620,23,Polygender,Middle,Widowed,Bachelor's,High,Ferreira do Alentejo,Software & Apps,USD,$132.67,7,Mixed,1,5,0,Medium,Very Sensitive,0,7,Low,Tablet,Debit Card,12/18/2024,FALSE,FALSE,Planned,No Preference,1,15
79-592-5396,30,Female,High,Married,Master's,High,Binalbagan,Sports & Outdoors,USD,$416.96,7,Online,3,3,1,High,Very Sensitive,1,1,Medium,Desktop,Debit Card,5/25/2024,TRUE,TRUE,Need-based,Standard,7,30
89-883-2101,38,Female,Middle,Divorced,Bachelor's,High,Ngeru,Mobile Accessories,USD,$459.51,7,Mixed,2,4,0,High,Very Sensitive,0,8,None,Tablet,PayPal,1/5/2024,TRUE,TRUE,Impulsive,No Preference,11,25
05-506-7216,36,Male,High,Single,Bachelor's,Middle,Don Carlos,Animal Feed,USD,$487.96,2,Online,2,2,0,Low,Very Sensitive,1,1,Low,Smartphone,Credit Card,3/15/2024,FALSE,FALSE,Planned,Express,12,10
10-330-6387,45,Male,High,Divorced,High School,High,YenikÃ¶y,Furniture,USD,$150.11,7,Mixed,5,3,2,Low,Not Sensitive,0,8,High,Desktop,Credit Card,7/23/2024,TRUE,FALSE,Planned,No Preference,8,5
55-301-9368,34,Male,High,Married,Master's,High,Zamora,Electronics,USD,$218.87,5,Mixed,3,5,1,High,Somewhat Sensitive,0,8,High,Desktop,Credit Card,9/18/2024,TRUE,TRUE,Planned,No Preference,11,20
43-671-9834,39,Female,Middle,Divorced,High School,High,Ranot,Clothing,USD,$437.06,7,Mixed,3,2,0,Low,Somewhat Sensitive,1,10,Low,Smartphone,Debit Card,3/9/2024,FALSE,FALSE,Impulsive,Standard,11,10
22-053-4627,30,Female,High,Married,High School,High,KamÃ¡rai,Food & Beverages,USD,$122.58,2,Online,4,1,1,Medium,Somewhat Sensitive,2,7,Medium,Smartphone,Debit Card,1/29/2024,FALSE,FALSE,Wants-based,Express,12,30
65-167-9819,28,Male,High,Divorced,High School,Middle,Punta Gorda,Luxury Goods,USD,$195.07,8,Online,1,3,1,Low,Somewhat Sensitive,0,8,High,Tablet,Credit Card,7/22/2024,TRUE,FALSE,Planned,No Preference,10,10
85-922-0190,19,Female,High,Widowed,Bachelor's,High,Nanfeng,Toys & Games,USD,$190.06,9,Online,3,3,1,Low,Not Sensitive,0,4,None,Desktop,PayPal,2/3/2024,TRUE,FALSE,Wants-based,Express,12,0
39-952-4459,18,Female,High,Divorced,High School,High,Tessalit,Electronics,USD,$485.76,10,Online,3,3,0,Medium,Very Sensitive,2,5,Medium,Smartphone,PayPal,6/3/2024,TRUE,FALSE,Wants-based,Express,4,30
85-738-8909,40,Female,Middle,Divorced,High School,Middle,Juyuan,Beauty & Personal Care,USD,$242.57,7,Mixed,4,5,0.3,None,Not Sensitive,2,5,None,Tablet,Debit Card,10/5/2024,FALSE,FALSE,Wants-based,Express,1,20
90-858-0453,23,Male,Middle,Widowed,High School,High,Pandean,Sports & Outdoors,USD,$303.13,2,Mixed,2,1,0,High,Not Sensitive,0,8,None,Tablet,paypal,1/4/2024,TRUE,TRUE,Impulsive,Standard,10,10
85-467-6564,35,Female,Middle,Widowed,High School,Middle,San Nicolas,Health Care,USD,$136.10,5,In-Store,4,2,0,High,Very Sensitive,1,7,None,Smartphone,other,2/27/2024,FALSE,FALSE,Planned,No Preference,14,25
51-387-9144,38,Male,High,Single,Master's,Middle,Thá»‹ Tráº¥n Cáº©m Thá»§y,Electronics,USD,"249,02",11,Online,5,2,1,None,Somewhat Sensitive,2,10,High,Desktop,PayPal,10/1/2024,FALSE,TRUE,Impulsive,Express,14,5
39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang,Sports & Outdoors,USD,$466.74,7,Mixed,3,2,1,High,Not Sensitive,0,2,None,Desktop,Credit Card,12/11/2024,FALSE,FALSE,Need-based,No Preference,5,25
70-895-5298,28,Female,Middle,Married,Master's,High,Pomar,Food & Beverages,USD,$229.30,6,In-Store,2,5,0,High,Somewhat Sensitive,2,4,Medium,Tablet,credit card,11/25/2024,FALSE,TRUE,Need-based,No Preference,6,10
88-313-2633,33,Male,Middle,Divorced,Master's,Middle,ItsandzÃ©ni,Furniture,USD,$450.52,8,In-Store,2,2,2,Low,Somewhat Sensitive,0,7,None,Tablet,Debit Card,1/13/2024,TRUE,FALSE,Wants-based,No Preference,8,15
05-167-0833,21,Male,Middle,Single,Master's,Middle,LabÃ¨ge,Travel & Leisure (Flights,USD,$246.44,4,Online,2,1,1,High,Very Sensitive,0,4,Low,Desktop,Credit Card,9/17/2024,FALSE,FALSE,Planned,Express,5,30
04-660-2742,46,Agender,High,Married,High School,High,Meijiang,Animal Feed,USD,$93.52,2,In-Store,4,5,2,None,Somewhat Sensitive,0,6,None,Smartphone,Other,8/12/2024,FALSE,FALSE,Planned,Express,12,25
00-275-9990,24,Female,Middle,Married,Bachelor's,Middle,Tempuran,Food & Beverages,USD,$137.75,6,Mixed,1,5,0,High,Very Sensitive,0,6,High,Smartphone,PayPal,9/9/2024,TRUE,TRUE,Wants-based,Express,4,20
47-178-9529,37,Female,High,Divorced,Master's,Middle,Bida,Jewelry & Accessories,USD,$78.64,5,In-Store,4,4,2,Medium,Not Sensitive,1,4,High,Tablet,Debit Card,5/26/2024,FALSE,TRUE,Wants-based,No Preference,12,25
89-625-5542,38,Female,Middle,Divorced,Bachelor's,High,MirÃ³w,Electronics,USD,$214.82,9,In-Store,5,4,0,Low,Not Sensitive,2,9,Low,Tablet,Credit Card,11/9/2024,TRUE,TRUE,Wants-based,No Preference,11,25
